2026-05-20 13:12:26,603 | INFO | Mode    : TRAIN | DRY_RUN
2026-05-20 13:12:26,603 | INFO | =======================================================
2026-05-20 13:12:26,603 | INFO | Stage          Status             In      Out     Time
2026-05-20 13:12:26,603 | INFO | -------------------------------------------------------
2026-05-20 13:12:26,603 | INFO | scraper        completed       8,000        0     0.0s
2026-05-20 13:12:26,603 | INFO | -------------------------------------------------------
2026-05-20 13:12:26,614 | INFO | Total errors : 0
2026-05-20 13:12:26,614 | INFO | =======================================================
2026-05-20 14:08:26,333 | INFO | =======================================================
2026-05-20 14:08:26,333 | INFO | VERIDEX — FLORIDA REAL ESTATE INTELLIGENCE SYSTEM
2026-05-20 14:08:26,333 | INFO | Started : 2026-05-20 14:08:26
2026-05-20 14:08:26,333 | INFO | Mode    : PIPELINE=TRAIN | RUN=DRY_RUN | DEMO=False
2026-05-20 14:08:26,333 | INFO | =======================================================
2026-05-20 14:08:26,364 | INFO | Database initialized successfully. All tables ready.
2026-05-20 14:08:26,365 | INFO | First run ever → RUN_20260520_140826
2026-05-20 14:08:26,365 | INFO | Run ID  : RUN_20260520_140826
2026-05-20 14:08:26,528 | INFO | PIPELINE MODE: TRAIN
2026-05-20 14:08:26,530 | INFO | Flow: scraper → cleaner → features → model
2026-05-20 14:08:26,531 | INFO | -------------------------------------------------------
2026-05-20 14:08:26,531 | INFO | START | scraper      | records_in=8,000
2026-05-20 14:08:26,531 | INFO | -------------------------------------------------------
2026-05-20 14:08:26,531 | INFO | NODE: scrape_records | RUN_MODE: DRY_RUN
2026-05-20 14:08:26,531 | INFO | -------------------------------------------------------
2026-05-20 14:08:26,531 | INFO | DRY_RUN: Loading existing leads from database. No API call.
2026-05-20 14:08:26,636 | INFO | DRY_RUN: Loaded 8,000 records from leads table.
2026-05-20 14:08:26,647 | INFO | pipeline_log | scraper | completed | in=8,000 out=8,000 | 0.1s
2026-05-20 14:08:26,647 | INFO | DONE  | scraper      | records_out=8,000 | 0.1s
2026-05-20 14:08:26,649 | INFO | START | cleaner      | records_in=8,000
2026-05-20 14:08:26,651 | WARNING | MODULE NOT BUILT YET: cleaner.run_cleaning() — returning state unchanged. Build cleaner.py next.
2026-05-20 14:08:26,655 | INFO | pipeline_log | cleaner | completed | in=8,000 out=0 | 0.0s
2026-05-20 14:08:26,655 | INFO | DONE  | cleaner      | records_out=0 | 0.0s
2026-05-20 14:08:26,655 | ERROR | Cleaner produced 0 records. Check cleaning logic.
2026-05-20 14:08:26,664 | INFO | =======================================================
2026-05-20 14:08:26,664 | INFO | VERIDEX PIPELINE — RUN SUMMARY
2026-05-20 14:08:26,664 | INFO | Run ID  : RUN_20260520_140826
2026-05-20 14:08:26,664 | INFO | Mode    : TRAIN | DRY_RUN
2026-05-20 14:08:26,664 | INFO | =======================================================
2026-05-20 14:08:26,664 | INFO | Stage          Status             In      Out     Time
2026-05-20 14:08:26,664 | INFO | -------------------------------------------------------
2026-05-20 14:08:26,664 | INFO | scraper        completed       8,000    8,000     0.1s
2026-05-20 14:08:26,664 | INFO | cleaner        completed       8,000        0     0.0s
2026-05-20 14:08:26,664 | INFO | -------------------------------------------------------
2026-05-20 14:08:26,664 | INFO | Total errors : 0
2026-05-20 14:08:26,664 | INFO | =======================================================
2026-05-20 14:18:10,872 | INFO | =======================================================
2026-05-20 14:18:10,872 | INFO | VERIDEX — FLORIDA REAL ESTATE INTELLIGENCE SYSTEM
2026-05-20 14:18:10,872 | INFO | Started : 2026-05-20 14:18:10
2026-05-20 14:18:10,872 | INFO | Mode    : PIPELINE=TRAIN | RUN=DRY_RUN | DEMO=False
2026-05-20 14:18:10,872 | INFO | =======================================================
2026-05-20 14:18:10,878 | INFO | Database initialized successfully. All tables ready.
2026-05-20 14:18:10,878 | INFO | Resuming incomplete run → RUN_20260520_140826
2026-05-20 14:18:10,878 | INFO | Run ID  : RUN_20260520_140826
2026-05-20 14:18:11,017 | INFO | PIPELINE MODE: TRAIN
2026-05-20 14:18:11,017 | INFO | Flow: scraper → cleaner → features → model
2026-05-20 14:18:11,017 | INFO | -------------------------------------------------------
2026-05-20 14:18:11,019 | INFO | SKIP  | scraper      | Already completed in run RUN_20260520_140826
2026-05-20 14:18:11,019 | WARNING | Scraper returned 0 records. Check RUN_MODE and TOTAL_GOAL in project_config.py.
2026-05-20 14:18:11,023 | INFO | =======================================================
